"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"1",1.03700990826527,0.170634901483413,0.936361995466159,-0.944183780371098,0.485919663420677,0.992336348857664,0.0995190886499819,1.05484620776873,0.97719501943705,0.0919355218584736,1.20218109787138,-0.687644370113434,0,2.26763781617998,0,1.54900369320621,1.34459273740124,0.246639629950009,1.17998334807968,-0.693025295642694,0.415657514319355,1.03708223839338,0.100601993894179,1.27335038333879,1.57553621104295,0,0,-0.679185893333691,0.398257545705953,1.03621636657551,0.100577185549244,1.29316293266933,1.05237153742828,0,0,-0.876111551373665,0.471810275498435,1.00158541082733,0.100871190179779,1.06141968203551
"2",1.00551108619467,0.384013206167988,1.10523568553354,-1.06876093735244,0.462831875436374,0.974938925704618,0.093295965647714,1.01175183967681,1.03620367501167,0.365158673719098,1.50257527513502,-0.900581488427961,0,2.13798031621579,0,1.48721330951994,1.4415915411949,0.481068644742018,1.5423250027264,-0.756495053262247,0.336549892199076,1.00746019160583,0.0976298138356726,1.2362695521376,1.43632360363176,0,0,-0.729345911847242,0.315614681955532,0.947796976076038,0.102207226791375,1.31553379057598,1.05985704636487,0,0,-0.944890031434168,0.436696462358276,0.999169508884153,0.0947651958599147,1.06216846140677
"3",0.955840382030727,0.221901531417407,1.24792137114954,-0.859602197918444,0.497927972910515,1.08805240607385,0.100197701587001,1.03537652286346,0.891579378651392,0.260973056793556,1.22130907710009,-0.581948570916855,0,2.37078299981676,0,1.58633847863679,0.502854497269961,0.379808978672053,1.13075189751693,-0.620959609014143,0.399546697775975,1.11334792393779,0.102103189793665,1.24940217141795,1.36320070189204,0,0,-0.609212492242982,0.396196756582445,1.07201317320683,0.105038604247964,1.29982711658806,1.01909547169757,0,0,-0.771124642391457,0.513329583234185,1.03422351470407,0.106191246070233,1.06676451885078
"4",0.939980119726311,0.203201905345691,1.09294364918061,-0.855140166157226,0.519604302286463,0.955664408587983,0.105138172095985,1.00587745354217,0.924735371327884,0.134921478747994,1.15370660809689,-0.734717341197953,0,2.23243732772781,0,1.53871581212192,1.31056617955856,0.273822189292368,0.944870285418588,-0.744342320758663,0.405038593536453,0.927581201769793,0.106124562196264,1.18211697673128,1.46687852604924,0,0,-0.735707725293194,0.394365339581272,0.932611237161223,0.10581108636899,1.20686624875844,1.00542743849141,0,0,-0.735102168304556,0.558243491469091,1.13936188141943,0.0961998609176019,1.02654388679749
"5",0.834521596989347,0.504938688892569,0.984961570893212,-0.931975200600817,0.447822152762957,1.05025362943829,0.0985604747758115,0.957948136832719,0.86847449573474,0.307409909262214,1.33862995060959,-0.813849169091026,0,2.24049657864997,0,1.49575597737291,1.27434502825897,0.580073899831773,1.23151124169737,-0.80747677233759,0.413634804138285,0.978889781720347,0.103464112146535,1.11592080209933,1.46936956565515,0,0,-0.789401403100353,0.407610573363218,1.00880976573186,0.101620602926259,1.22674144989972,0.920875508676031,0,0,-0.95638766610094,0.429344933766876,1.00932503020005,0.0991134304256377,1.04287180596142
"6",0.981081983440219,0.320377891587339,1.40059333440933,-0.904566397678724,0.475466128308607,1.12534669013573,0.0998277386025643,1.01629632752373,0.88824430308594,0.229690542347452,1.84020709710986,-0.77943037548604,0,2.33610030895998,0,1.50946210538757,1.35202558073174,0.382308394139913,1.77691782533631,-0.739528934246619,0.413600545793302,1.17308229195376,0.0968473966027263,1.22364171276366,1.43837229686264,0,0,-0.70350474079019,0.387560890437187,1.16637477817936,0.0971456725310851,1.27548531989293,1.03021639812707,0,0,-0.892942982299988,0.428911790309802,1.04565287018631,0.103705373115864,1.04492996919815
"7",1.09797705218969,0.3839405013028,0.732302650606163,-1.18100364773251,0.471908339364845,0.8986493988383,0.099288801404245,1.01179390788963,1.0846835923464,0.187996580388479,0.862552134566866,-0.728417568171451,0,2.27299178602265,0,1.52170857951998,1.58616021598613,0.529564310979717,1.28251110114304,-0.720689603848189,0.421153773868521,1.06898387914394,0.0997637793815657,1.25946687690872,1.51497854669948,0,0,-0.679215647981582,0.371940200665736,1.12475252655098,0.0957903038939093,1.35851811741891,1.16810301200452,0,0,-0.936032496238369,0.426881021335019,1.04759644196724,0.0972505424961996,1.05725899195185
"8",1.05640090533371,0.262320493803561,1.29022541386514,-1.14625655442719,0.557211747088428,0.930122089575856,0.101077802100141,0.940073218600597,0.925980766046748,0.173091770136219,1.84291638431719,-0.812601652220768,0,2.25304445008033,0,1.43735626294982,1.37639518963253,0.284214884141686,1.40649706886613,-0.722567696546104,0.3518912716599,1.08598622352253,0.0973450420353908,1.16591190036063,1.57727325102616,0,0,-0.696325459364003,0.371417279514815,1.08979986113196,0.097275429837145,1.19285084801967,1.04884916331381,0,0,-0.978092470288756,0.571328652378243,1.00994826721678,0.100383351853865,0.947954292872898
"9",0.916223073427838,0.196483690492409,1.70617472557708,-0.576748965138759,0.43097548384944,1.20441888623762,0.0929178731406013,0.972564681293518,0.926178324508476,0.0680319719389469,1.85956263338355,-0.779465406599994,0,2.2367292026495,0,1.43980207345401,1.21860343989955,0.294924378350413,1.82771281070973,-0.719817194843353,0.369218988171365,1.04893741876625,0.0980816359789077,1.16866504836932,1.70958240690793,0,0,-0.668393296527098,0.346848396667841,1.07076662690929,0.0967160894490518,1.19534727057417,0.967175806529512,0,0,-0.858773315576117,0.413510312638934,1.03558816330049,0.096801781951139,0.987038266027296
"10",0.996285496786271,0.358760762352304,0.712729134868881,-0.942172047373193,0.368591598360833,1.0335113280587,0.0953990090099439,0.954344513075752,0.930354005313453,0.275852435911552,1.08678078729481,-0.788718122198273,0,2.24020457951276,0,1.38710854107583,1.34340438761528,0.43520954250984,1.19517614200281,-0.735359386130983,0.314181188592316,1.13853165720239,0.0911232695955259,1.16499260172659,1.2142601159903,0,0,-0.718232568900091,0.303474091596913,1.12598510532217,0.0923032915467535,1.22048167470314,1.03223348024045,0,0,-0.953650100230527,0.355436739852758,1.04145790074539,0.0949543393135811,0.984999480386826
